date;name;review;favorite;model
09/20/2006;ohiodoc;HI have owned this car for a month and can not get over how much fun it is to drive. I drive 60 miles per day to and from work, already have over 1,500 miles, and its still as fun to drive as the day I brought it home. The handling is great on both wet and dry roads. The convertable top is a great show piece and conversation starter. The acceleration is fantastic and it feels even at 80 mph that the car has a lot more to give. I have been getting wonderful gas milage to at around 30-32 mpg on the highway. The car looks and acts like an Audi but is $10,000 less and has a hard not a soft top, which is great for Ohio weather. ;"Two outstanding features: 1. the steering whel mounted controls for the radio. 2. Good head room. Being 6'6"" this was a absolute neccesity that is seldom found on small sporty touring cars.";volkswagen_eos
09/19/2006;Jerry;This is an absolutely amazing vehicle! It has a much better ride and more interior room than the Lexus SC430. The top retracts QUICKLY! Also, it is a very quick car - surprisingly so. It has an amazing transmission with smooth power delivery. WOW!;The integrated power sunroof.;volkswagen_eos
09/12/2006;batmanlasd;I love the gas mileage that my Eos gets. I love the style, too. I haven't passed the recommend 600 miles to fully step on pedal yet. I get lots of complements about it. I like how it is built in Europe. It has a very smooth ride, I hardly feel the bumps. I love the fact that the horn is not va VW sound.;The ability to got topless or with the sunroof. The display in front of you. I like how the window rolls down a bit before you open the doow. I also like the Thunder Blue color.;volkswagen_eos
09/11/2006;rick;I have been waiting for this one ever since the concept previewed in the auto shows. Last week, I grabbed one of only seven allotted to the dealer until later this year (maybe). The other dealer in town only had five. On my first drive to the bay area, I had three compliments while waiting to pay the bridge toll! Plan on spending about $36,000 out the door on the basic model with the auto stick and about $40,000 for the Sport/Luxury model. The car is quick, rides very quiet with roof down, has great steering, and the 17 inch wheels really help dampen road bump noise. It has a great sunroof too! The standard sound system is plenty and I got 31 mpg on my first tank of gas. All in all, this is a great car! ;This car has the perfect size and configuration of controls in front for easy reach while driving. The auto stick is fun and great for mountain roads! It has plenty of trunk space for two rolling travel cases or a golf bag. The roof has to be the best feature and folks stop and wathch the show when activated, it's quick too! ;volkswagen_eos
09/06/2006;flheat;When I orginally was looking for a new car, I also considered the Volvo C70. This car drives so much better, the interior is more luxurious (very much like the Audi A4 cabriolet I traded in). My Eos is equipped the same as the Volvo is about $10,000 less. The design of the car continues to amaze me, from the sunroof, to the gymnasics the roof performs when it goes up and down. I got a manual and I think it pairs up better with the engine than the DSG.;The sunroof, aanual transmission, Audi-like feel, and beautiful navigation and dash layout.;volkswagen_eos
09/05/2006;LoveMyEOS;When a 20 year old male and his 50+ mother agree that a car is perfect;" it must be! Jerry, who reviewed thought the EOS was a ""male"" car. I disagree...it's just a sophisticated vehicle for either sex. I am not normally a spur of the moment type person, but once I saw the EOS with the top down and test drove it, I knew I HAD to put a deposit on it. Mine was the first off the dealer's lot. It's like owning entirely two different vechicles, one with top down and the other as a hardtop. More people than I can count in the past week have asked me about the car. It was a big hit in AC this past weekend. I have yet to find something that I would change about it from either a design or a performance point. I LOVE IT!";volkswagen_eos
09/02/2006;NEW VW EOS owner;I've just got my new EOS and I absolutely love it. Coming from the VW Beetle to a hardtop convertible with sunroof is such a luxury. It handles well. I have the sport pkg. with paddle gears...nice convenience. It certainly attracts a lot of looks. This is a car for both male and female drivers. It has nice style and nice pep. It is just a great convertible!;I have a black EOS with beige leather, it looks great. I like the dashboard information center. It is easy to read and program. The steering wheel buttons to control the dash info. as well as stereo system are very convenient and easy to use.;volkswagen_eos
08/31/2006;ED;"I could not agree more with the two previous reviews. I test drove the Volvo C70 and there is no comparison. The EOS is much better looking, has more features, is a lot quicker, and costs $12,000 - $15,000 less! I picked up my car on Saturday. It is blue with cream interior and the luxury package. The WOW effect when you lower the top in unbelievable. There is no appreciable cowl shake with the top down and with the top up it is extremely quiet. The back seat is very suitable for two adults, I had a 6' 8"" person in the back and could raise and lower the top with no problem. The ""feel"" of this car when you are driving is unbelievably solid and safe. I own two Lexus models and the build quality of the EOS is outstanding. This car is FUNTASTIC!";The hardtop convertible. The ability to carry four adults. The saftey features (pop-up roll bars). The dual controls for the a/c and heated seats. The sound system and all the little touches like snaps to hold your seat belts in place etc, etc. The TOTAL package is just outstanding. I really do like this car!;volkswagen_eos
08/28/2006;Jay;This is the greatest convertible ever! It feels just as solid as my 2006 GTI 2.0T. Go for the dynaudio and the sport package for the extra goodies!;The CSC roof and easy to close trunk lid.;volkswagen_eos
08/28/2006;cdgchi@earthlink.net;The Eos is a quick car, it accelerates smoothly. I haven't noticed any turbo lag, the power is there when you need it. It handles well and it doesn't wander when being driven.;This car is really fun to drive, the hard top always attracts a crowd.;volkswagen_eos
